date,spy_close,vix,hyg,dxy,gold,copper,eem,skew,composite_score,flow_regime,regime_signal,return_5d,return_10d,return_20d
2001-07-26,120.3499984741211,23.010000228881836,,116.73999786376953,,,,115.0199966430664,-0.5,cash_hoarding,HOLD,1.88,-1.22,-3.12
2001-07-27,120.80999755859375,22.0,,116.94000244140625,,,,116.98999786376953,-0.5,cash_hoarding,HOLD,0.94,-1.26,-1.48
2001-07-30,120.8499984741211,22.690000534057617,,117.19999694824219,,,,114.72000122070312,-0.5,cash_hoarding,HOLD,-0.46,-1.27,-2.1
2001-07-31,121.3499984741211,21.6200008392334,,117.18000030517578,,,,115.30999755859375,-0.5,cash_hoarding,HOLD,-0.48,-1.71,-3.93
2001-08-01,122.11000061035156,20.559999465942383,,116.55999755859375,,,,116.68000030517578,-0.5,cash_hoarding,HOLD,-2.93,-3.17,-5.38
2001-08-02,122.61000061035156,20.09000015258789,,116.27999877929688,,,,115.95999908447266,-0.5,cash_hoarding,HOLD,-3.04,-3.23,-7.58
2001-08-03,121.94000244140625,19.889999389648438,,116.13999938964844,,,,115.66999816894531,0.7,cash_hoarding,HOLD,-2.17,-4.26,-6.39
2001-08-06,120.30000305175781,21.889999389648438,,116.41999816894531,,,,115.55000305175781,-0.5,cash_hoarding,HOLD,-0.81,-2.05,-5.72
2001-08-07,120.7699966430664,21.010000228881836,,116.83000183105469,,,,114.76000213623047,-0.5,cash_hoarding,HOLD,-1.24,-4.1,-5.85
2001-08-08,118.52999877929688,22.31999969482422,,116.54000091552734,,,,114.69999694824219,-0.5,cash_hoarding,HOLD,-0.24,-1.27,-6.55
2001-08-09,118.87999725341797,21.75,,115.25,,,,115.33000183105469,-0.5,cash_hoarding,HOLD,-0.19,-1.92,-8.55
2001-08-10,119.29000091552734,20.549999237060547,,115.29000091552734,,,,114.68000030517578,-0.5,cash_hoarding,HOLD,-2.13,-0.23,-7.75
2001-08-13,119.31999969482422,20.420000076293945,,115.01000213623047,,,,115.55000305175781,-0.5,cash_hoarding,HOLD,-1.25,-0.85,-12.59
2001-08-14,119.2699966430664,20.479999542236328,,114.38999938964844,,,,116.55000305175781,-0.5,cash_hoarding,HOLD,-2.89,-2.26,-12.76
2001-08-15,118.23999786376953,20.90999984741211,,113.19000244140625,,,,116.7300033569336,-0.5,cash_hoarding,HOLD,-1.03,-2.28,-13.78
2001-08-16,118.6500015258789,21.540000915527344,,113.08000183105469,,,,117.66000366210938,-0.5,cash_hoarding,HOLD,-1.73,-4.49,-16.81
2001-08-17,116.75,23.84000015258789,,112.98999786376953,,,,115.87000274658203,-0.5,cash_hoarding,HOLD,1.94,-2.23,-16.68
2001-08-20,117.83000183105469,22.8700008392334,,113.4000015258789,,,,116.37000274658203,-0.5,cash_hoarding,HOLD,0.41,-3.74,-14.54
2001-08-21,115.81999969482422,24.399999618530273,,113.29000091552734,,,,115.45999908447266,-0.5,cash_hoarding,HOLD,0.66,-1.83,-12.15
2001-08-22,117.0199966430664,22.440000534057617,,113.2699966430664,,,,114.7699966430664,-0.5,cash_hoarding,HOLD,-1.26,-5.34,-13.36
2001-08-23,116.5999984741211,22.229999542236328,,113.08999633789062,,,,117.30999755859375,-0.5,cash_hoarding,HOLD,-2.81,-6.76,-12.29
2001-08-24,119.0199966430664,19.709999084472656,,113.33000183105469,,,,115.83999633789062,0.7,cash_hoarding,HOLD,-4.09,-7.54,-12.25
2001-08-27,118.30999755859375,20.559999465942383,,113.38999938964844,,,,115.30999755859375,-0.5,cash_hoarding,HOLD,-4.13,-11.84,-11.87
2001-08-28,116.58000183105469,22.0,,113.43000030517578,,,,114.38999938964844,-0.5,cash_hoarding,HOLD,-2.47,-10.75,-9.44
2001-08-29,115.54000091552734,23.030000686645508,,113.54000091552734,,,,115.87000274658203,-0.5,cash_hoarding,HOLD,-4.13,-11.76,-7.09
2001-08-30,113.31999969482422,25.40999984741211,,112.83999633789062,,,,114.16999816894531,-2.7,recession_fear,CAUTION,-4.06,-12.89,-5.19
2001-08-31,114.1500015258789,24.920000076293945,,113.41999816894531,,,,113.2699966430664,-0.5,cash_hoarding,HOLD,-3.59,-14.78,-6.06
2001-09-04,113.41999816894531,25.850000381469727,,115.68000030517578,,,,113.0999984741211,-2.7,recession_fear,CAUTION,-8.04,-11.21,-6.07
2001-09-05,113.69999694824219,26.350000381469727,,115.5999984741211,,,,113.80999755859375,-2.7,recession_fear,CAUTION,-8.49,-10.51,-6.81
2001-09-06,110.7699966430664,28.610000610351562,,114.97000122070312,,,,112.44999694824219,-2.7,recession_fear,CAUTION,-7.96,-8.47,-2.21
2001-09-07,108.72000122070312,30.989999771118164,,114.05000305175781,,,,111.43000030517578,-3.9,recession_fear,DEFENSIVE,-9.21,-5.93,1.18
2001-09-10,110.05000305175781,31.84000015258789,,114.56999969482422,,,,112.5,-3.9,recession_fear,DEFENSIVE,-11.6,-5.1,-0.5
2001-09-17,104.30000305175781,41.7599983215332,,112.01000213623047,,,,110.9000015258789,-5.1,risk_off,DEFENSIVE,-3.45,-0.03,4.79
2001-09-18,104.05000305175781,38.869998931884766,,111.91999816894531,,,,114.97000122070312,-3.9,recession_fear,DEFENSIVE,-2.21,1.47,5.71
2001-09-19,101.94999694824219,40.560001373291016,,111.61000061035156,,,,113.16000366210938,-5.1,risk_off,DEFENSIVE,-0.55,5.3,5.59
2001-09-20,98.70999908447266,43.7400016784668,,111.87000274658203,,,,111.56999969482422,-5.1,risk_off,DEFENSIVE,3.61,8.84,8.82
2001-09-21,97.27999877929688,42.65999984741211,,113.04000091552734,,,,112.2300033569336,-5.1,risk_off,DEFENSIVE,7.36,10.23,10.35
2001-09-24,100.69999694824219,37.75,,112.83999633789062,,,,114.58999633789062,-3.9,recession_fear,DEFENSIVE,3.55,5.79,8.71
2001-09-25,101.75,35.810001373291016,,112.27999877929688,,,,115.0199966430664,-3.9,recession_fear,DEFENSIVE,3.76,4.14,7.04
2001-09-26,101.38999938964844,35.2599983215332,,112.29000091552734,,,,114.4800033569336,-3.9,recession_fear,DEFENSIVE,5.88,6.83,7.13
2001-09-27,102.2699966430664,34.0,,112.9800033569336,,,,115.26000213623047,-3.9,recession_fear,DEFENSIVE,5.06,7.56,8.12
2001-09-28,104.44000244140625,31.93000030517578,,113.4800033569336,,,,114.95999908447266,-3.9,recession_fear,DEFENSIVE,2.67,4.84,5.63
2001-10-01,104.2699966430664,32.31999969482422,,113.0,,,,115.48999786376953,-3.9,recession_fear,DEFENSIVE,2.17,4.82,3.05
2001-10-02,105.58000183105469,31.18000030517578,,113.01000213623047,,,,117.19000244140625,-3.9,recession_fear,DEFENSIVE,0.36,4.18,0.55
2001-10-03,107.3499984741211,31.34000015258789,,113.4000015258789,,,,118.47000122070312,-3.9,recession_fear,DEFENSIVE,0.9,0.28,-1.44
2001-10-04,107.44000244140625,31.969999313354492,,113.16000366210938,,,,118.05999755859375,-3.9,recession_fear,DEFENSIVE,2.38,-0.02,1.0
2001-10-05,107.2300033569336,33.38999938964844,,112.91000366210938,,,,119.36000061035156,-3.9,recession_fear,DEFENSIVE,2.12,0.11,1.88
2001-10-08,106.52999877929688,35.119998931884766,,112.58999633789062,,,,117.94000244140625,-3.9,recession_fear,DEFENSIVE,2.6,2.76,3.9
2001-10-09,105.95999908447266,34.83000183105469,,113.3499984741211,,,,118.4800033569336,-3.9,recession_fear,DEFENSIVE,3.8,2.78,6.08
2001-10-10,108.31999969482422,31.600000381469727,,113.69999694824219,,,,119.27999877929688,-3.9,recession_fear,DEFENSIVE,-0.62,0.28,3.63
2001-10-11,110.0,31.5,,114.44000244140625,,,,120.0,-2.9,recession_fear,CAUTION,-2.35,0.52,2.36
2001-10-12,109.5,35.27000045776367,,113.88999938964844,,,,118.83000183105469,-3.9,recession_fear,DEFENSIVE,-1.96,0.75,2.94
2001-10-15,109.30000305175781,35.310001373291016,,113.81999969482422,,,,118.56999969482422,-3.9,recession_fear,DEFENSIVE,0.16,-1.69,2.5
2001-10-16,109.98999786376953,32.880001068115234,,113.91999816894531,,,,119.86000061035156,-3.9,recession_fear,DEFENSIVE,-0.98,-3.48,4.15
2001-10-17,107.6500015258789,35.08000183105469,,114.37999725341797,,,,118.2300033569336,-3.9,recession_fear,DEFENSIVE,0.9,-1.72,6.51
2001-10-18,107.41999816894531,34.95000076293945,,114.3499984741211,,,,118.41999816894531,-3.9,recession_fear,DEFENSIVE,2.93,1.01,6.94
2001-10-19,107.3499984741211,34.11000061035156,,114.86000061035156,,,,119.22000122070312,-3.9,recession_fear,DEFENSIVE,2.77,1.77,6.53
2001-10-22,109.47000122070312,32.25,,115.75,,,,120.22000122070312,-2.9,recession_fear,CAUTION,-1.85,1.11,5.75
2001-10-23,108.91000366210938,32.0,,115.8499984741211,,,,119.80000305175781,-3.9,recession_fear,DEFENSIVE,-2.53,3.2,5.41
2001-10-24,108.62000274658203,30.950000762939453,,115.5999984741211,,,,119.9800033569336,-3.9,recession_fear,DEFENSIVE,-2.6,3.34,4.99
2001-10-25,110.56999969482422,29.459999084472656,,115.55000305175781,,,,119.01000213623047,-2.7,recession_fear,CAUTION,-1.86,1.84,4.62
2001-10-26,110.31999969482422,28.420000076293945,,115.6500015258789,,,,119.86000061035156,-2.7,recession_fear,CAUTION,-0.97,2.18,5.09
2001-10-29,107.44999694824219,31.639999389648438,,114.44000244140625,,,,118.36000061035156,-3.9,recession_fear,DEFENSIVE,3.01,4.26,7.43
2001-10-30,106.16000366210938,33.459999084472656,,114.3499984741211,,,,117.08999633789062,-3.9,recession_fear,DEFENSIVE,5.88,7.9,6.76
2001-10-31,105.80000305175781,33.560001373291016,,114.86000061035156,,,,117.06999969482422,-3.9,recession_fear,DEFENSIVE,6.1,8.37,8.57
2001-11-01,108.51000213623047,32.310001373291016,,114.45999908447266,,,,117.37999725341797,-3.9,recession_fear,DEFENSIVE,3.77,5.86,5.11
2001-11-02,109.25,30.709999084472656,,114.54000091552734,,,,118.55999755859375,-3.9,recession_fear,DEFENSIVE,3.18,4.68,3.77
2001-11-05,110.68000030517578,30.5,,114.54000091552734,,,,118.87999725341797,-3.9,recession_fear,DEFENSIVE,1.22,4.6,4.17
2001-11-06,112.4000015258789,28.799999237060547,,114.80999755859375,,,,116.73999786376953,-2.7,recession_fear,CAUTION,1.91,2.14,4.45
2001-11-07,112.25,29.1299991607666,,114.9800033569336,,,,117.44999694824219,-2.7,recession_fear,CAUTION,2.15,1.59,4.53
2001-11-08,112.5999984741211,28.6200008392334,,115.12999725341797,,,,117.58000183105469,-2.7,recession_fear,CAUTION,2.02,2.74,3.52
2001-11-09,112.72000122070312,27.440000534057617,,115.08999633789062,,,,117.61000061035156,-2.7,recession_fear,CAUTION,1.45,2.85,1.47
2001-11-12,112.02999877929688,29.350000381469727,,115.33999633789062,,,,118.41000366210938,-2.7,recession_fear,CAUTION,3.34,3.03,1.89
2001-11-13,114.55000305175781,26.469999313354492,,116.4000015258789,,,,120.22000122070312,-1.7,cash_hoarding,CAUTION,0.22,-1.06,-0.24
2001-11-14,114.66000366210938,26.559999465942383,,116.19999694824219,,,,119.58999633789062,-2.7,recession_fear,CAUTION,-0.54,0.18,-2.27
2001-11-15,114.87000274658203,25.559999465942383,,116.51000213623047,,,,121.56999969482422,-1.7,cash_hoarding,CAUTION,0.71,-0.71,-1.51
2001-11-16,114.36000061035156,25.06999969482422,,116.41000366210938,,,,122.2300033569336,-1.7,cash_hoarding,CAUTION,1.37,-0.87,-0.05
2001-11-19,115.7699966430664,24.459999084472656,,116.93000030517578,,,,122.30999755859375,-0.5,cash_hoarding,HOLD,-0.29,-0.41,-0.68
2001-11-20,114.80000305175781,24.1200008392334,,116.62000274658203,,,,120.4800033569336,-0.5,cash_hoarding,HOLD,-1.27,2.26,0.86
2001-11-21,114.04000091552734,24.190000534057617,,117.1500015258789,,,,119.87999725341797,-0.5,cash_hoarding,HOLD,0.73,2.89,0.53
2001-11-23,115.68000030517578,23.25,,117.33000183105469,,,,120.26000213623047,-0.5,cash_hoarding,HOLD,-1.41,0.76,-0.63
2001-11-26,115.93000030517578,23.790000915527344,,117.11000061035156,,,,119.12999725341797,-0.5,cash_hoarding,HOLD,-2.21,-1.34,-1.04
2001-11-27,115.43000030517578,24.0,,116.88999938964844,,,,118.31999969482422,-0.5,cash_hoarding,HOLD,-0.12,-1.11,-0.06
2001-11-28,113.33999633789062,25.899999618530273,,116.16999816894531,,,,118.25,-2.7,recession_fear,CAUTION,3.58,0.83,2.4
2001-11-29,114.87000274658203,25.18000030517578,,116.12999725341797,,,,121.12999725341797,-1.7,cash_hoarding,CAUTION,2.15,-2.45,0.98
2001-11-30,114.05000305175781,23.84000015258789,,116.12999725341797,,,,120.30000305175781,-0.5,cash_hoarding,HOLD,2.2,-0.81,0.22
2001-12-03,113.37000274658203,25.770000457763672,,115.95999908447266,,,,119.68000030517578,-2.7,recession_fear,CAUTION,0.89,0.82,1.91
2001-12-04,115.29000091552734,24.079999923706055,,116.08000183105469,,,,121.63999938964844,-0.5,cash_hoarding,HOLD,-0.99,-0.27,1.34
2001-12-05,117.4000015258789,23.020000457763672,,116.41000366210938,,,,116.52999877929688,-0.5,cash_hoarding,HOLD,-2.66,-1.37,0.19
2001-12-06,117.33999633789062,23.709999084472656,,115.62999725341797,,,,117.87999725341797,-0.5,cash_hoarding,HOLD,-4.5,-2.29,-0.47
2001-12-07,116.55999755859375,23.489999771118164,,116.1500015258789,,,,118.12999725341797,-0.5,cash_hoarding,HOLD,-2.94,-1.38,-0.03
2001-12-10,114.37999725341797,25.6200008392334,,116.26000213623047,,,,117.86000061035156,-2.7,recession_fear,CAUTION,-0.07,0.31,1.04
2001-12-11,114.1500015258789,25.299999237060547,,116.05000305175781,,,,118.04000091552734,-2.7,recession_fear,CAUTION,0.73,1.06,1.69
2001-12-12,114.27999877929688,24.8700008392334,,115.33000183105469,,,,119.19999694824219,-0.5,cash_hoarding,HOLD,1.32,1.56,0.58
2001-12-13,112.05999755859375,25.90999984741211,,115.80000305175781,,,,119.05999755859375,-2.7,recession_fear,CAUTION,2.31,3.52,1.93
2001-12-14,113.12999725341797,24.6299991607666,,114.93000030517578,,,,120.4000015258789,-0.5,cash_hoarding,HOLD,1.61,1.03,1.79
2001-12-17,114.30000305175781,24.260000228881836,,114.93000030517578,,,,122.05999755859375,-0.5,cash_hoarding,HOLD,0.38,1.08,-1.29
2001-12-18,114.9800033569336,23.290000915527344,,115.1500015258789,,,,122.31999969482422,-0.5,cash_hoarding,HOLD,0.33,1.62,-1.14
2001-12-19,115.79000091552734,22.579999923706055,,115.4800033569336,,,,122.56999969482422,-0.5,cash_hoarding,HOLD,0.23,1.58,-2.28
2001-12-20,114.6500015258789,23.670000076293945,,115.58999633789062,,,,124.63999938964844,-0.5,cash_hoarding,HOLD,1.18,1.87,-1.99
2001-12-21,114.94999694824219,22.5,,116.9800033569336,,,,123.86000061035156,-0.5,cash_hoarding,HOLD,-0.57,1.37,-1.5
2001-12-24,114.7300033569336,22.6200008392334,,117.94000244140625,,,,124.62000274658203,-0.5,cash_hoarding,HOLD,0.7,0.73,-1.0
2001-12-26,115.36000061035156,22.290000915527344,,117.8499984741211,,,,119.0,-0.5,cash_hoarding,HOLD,1.28,0.62,-1.57
2001-12-27,116.05999755859375,21.59000015258789,,117.56999969482422,,,,122.94000244140625,-0.5,cash_hoarding,HOLD,1.34,-0.97,-1.9
2001-12-28,116.0,21.399999618530273,,117.26000213623047,,,,123.66999816894531,-0.5,cash_hoarding,HOLD,0.68,-1.53,-4.93
2001-12-31,114.30000305175781,23.799999237060547,,116.75,,,,121.12999725341797,-0.5,cash_hoarding,HOLD,1.94,0.74,-2.13
2002-01-02,115.52999877929688,22.709999084472656,,115.79000091552734,,,,119.54000091552734,-0.5,cash_hoarding,HOLD,0.03,-2.35,-2.03
2002-01-03,116.83999633789062,21.34000015258789,,116.11000061035156,,,,118.88999938964844,-0.5,cash_hoarding,HOLD,-0.65,-2.71,-3.59
2002-01-04,117.62000274658203,20.450000762939453,,116.33000183105469,,,,122.2699966430664,-0.5,cash_hoarding,HOLD,-2.28,-3.8,-6.61
2002-01-07,116.79000091552734,21.940000534057617,,116.33000183105469,,,,121.66000366210938,-0.5,cash_hoarding,HOLD,-2.2,-3.78,-6.52
2002-01-08,116.5199966430664,21.829999923706055,,116.83000183105469,,,,121.55999755859375,-0.5,cash_hoarding,HOLD,-1.18,-2.82,-6.71
2002-01-09,115.56999969482422,22.1299991607666,,117.01000213623047,,,,119.86000061035156,-0.5,cash_hoarding,HOLD,-2.38,-1.72,-6.53
2002-01-10,116.08000183105469,22.360000610351562,,116.87999725341797,,,,119.44000244140625,-0.5,cash_hoarding,HOLD,-2.08,-2.18,-5.16
2002-01-11,114.94000244140625,22.600000381469727,,116.63999938964844,,,,121.91999816894531,-0.5,cash_hoarding,HOLD,-1.56,-0.94,-3.05
2002-01-14,114.22000122070312,23.579999923706055,,116.63999938964844,,,,118.87000274658203,-0.5,cash_hoarding,HOLD,-1.62,-3.45,-2.74
2002-01-15,115.1500015258789,22.700000762939453,,117.29000091552734,,,,121.97000122070312,-0.5,cash_hoarding,HOLD,-1.67,-2.85,-2.5
2002-01-16,112.81999969482422,23.450000762939453,,117.58999633789062,,,,119.45999908447266,-0.5,cash_hoarding,HOLD,0.67,0.32,-0.67
2002-01-17,113.66999816894531,22.25,,117.8499984741211,,,,119.86000061035156,-0.5,cash_hoarding,HOLD,-0.11,-0.9,-2.45
2002-01-18,113.1500015258789,22.520000457763672,,117.51000213623047,,,,120.8499984741211,-0.5,cash_hoarding,HOLD,0.63,-2.92,-3.88
2002-01-22,112.37000274658203,23.610000610351562,,117.75,,,,120.72000122070312,-0.5,cash_hoarding,HOLD,-1.86,-2.85,-1.58
2002-01-23,113.2300033569336,21.8799991607666,,118.47000122070312,,,,119.62000274658203,-0.5,cash_hoarding,HOLD,-1.2,-4.0,-4.35
2002-01-24,113.58000183105469,21.149999618530273,,118.63999938964844,,,,119.83999633789062,-0.5,cash_hoarding,HOLD,-0.35,-4.9,-3.47
2002-01-25,113.55000305175781,21.010000228881836,,119.8499984741211,,,,121.73999786376953,-0.5,cash_hoarding,HOLD,-0.79,-3.05,-1.85
2002-01-28,113.86000061035156,21.139999389648438,,120.04000091552734,,,,123.27999877929688,-0.5,cash_hoarding,HOLD,-3.52,-2.13,-2.32
2002-01-29,110.27999877929688,24.350000381469727,,119.62000274658203,,,,118.27999877929688,-0.5,cash_hoarding,HOLD,-1.01,0.73,1.24
2002-01-30,111.87000274658203,23.219999313354492,,119.7300033569336,,,,120.52999877929688,-0.5,cash_hoarding,HOLD,-2.83,0.36,-0.64
2002-01-31,113.18000030517578,21.09000015258789,,120.23999786376953,,,,120.26000213623047,-0.5,cash_hoarding,HOLD,-4.56,-0.99,0.49
2002-02-01,112.6500015258789,21.1200008392334,,119.79000091552734,,,,119.87000274658203,-0.5,cash_hoarding,HOLD,-2.27,-1.56,2.75
2002-02-04,109.8499984741211,24.8700008392334,,118.9000015258789,,,,118.4000015258789,-0.5,cash_hoarding,HOLD,1.45,-0.99,5.03
2002-02-05,109.16999816894531,25.450000762939453,,119.4000015258789,,,,118.13999938964844,-2.7,recession_fear,CAUTION,1.76,1.3,6.94
2002-02-06,108.69999694824219,26.09000015258789,,119.30000305175781,,,,117.45999908447266,-2.7,recession_fear,CAUTION,3.28,-0.37,7.18
2002-02-07,108.0199966430664,25.110000610351562,,119.06999969482422,,,,116.88999938964844,-2.7,recession_fear,CAUTION,3.74,1.5,8.3
2002-02-08,110.08999633789062,23.260000228881836,,118.9800033569336,,,,118.0199966430664,-0.5,cash_hoarding,HOLD,0.73,1.24,6.49
2002-02-11,111.44000244140625,21.780000686645508,,118.44000244140625,,,,120.05999755859375,-0.5,cash_hoarding,HOLD,-2.4,-0.2,5.14
2002-02-12,111.08999633789062,21.6200008392334,,118.25,,,,119.91999816894531,-0.5,cash_hoarding,HOLD,-0.45,0.5,4.46
2002-02-13,112.2699966430664,20.850000381469727,,118.80000305175781,,,,121.3499984741211,-0.5,cash_hoarding,HOLD,-3.54,-1.0,3.22
2002-02-14,112.05999755859375,21.770000457763672,,118.43000030517578,,,,121.26000213623047,-0.5,cash_hoarding,HOLD,-2.16,1.5,4.1
2002-02-15,110.88999938964844,22.3700008392334,,118.5999984741211,,,,122.62999725341797,-0.5,cash_hoarding,HOLD,0.51,4.38,5.21
2002-02-19,108.76000213623047,24.43000030517578,,118.36000061035156,,,,120.8499984741211,-0.5,cash_hoarding,HOLD,2.26,6.09,7.99
2002-02-20,110.58999633789062,22.65999984741211,,118.93000030517578,,,,121.0,-0.5,cash_hoarding,HOLD,0.96,5.57,4.2
2002-02-21,108.30000305175781,23.799999237060547,,119.16000366210938,,,,117.69999694824219,-0.5,cash_hoarding,HOLD,2.63,7.57,6.45
2002-02-22,109.63999938964844,22.860000610351562,,118.4800033569336,,,,118.87999725341797,-0.5,cash_hoarding,HOLD,3.74,6.7,4.93
2002-02-25,111.44999694824219,21.84000015258789,,119.12999725341797,,,,116.8499984741211,-0.5,cash_hoarding,HOLD,3.86,5.2,1.94
2002-02-26,111.22000122070312,21.68000030517578,,119.81999969482422,,,,118.2699966430664,-0.5,cash_hoarding,HOLD,3.74,5.35,2.74
2002-02-27,111.6500015258789,21.489999771118164,,119.56999969482422,,,,118.20999908447266,-0.5,cash_hoarding,HOLD,4.57,3.93,2.62
2002-02-28,111.1500015258789,21.59000015258789,,119.16000366210938,,,,119.66000366210938,-0.5,cash_hoarding,HOLD,4.81,4.26,3.03
2002-03-01,113.73999786376953,19.959999084472656,,119.4000015258789,,,,119.58000183105469,0.7,cash_hoarding,HOLD,2.86,2.56,0.73
2002-03-04,115.75,20.5,,118.80999755859375,,,,116.9800033569336,-0.5,cash_hoarding,HOLD,1.29,0.79,-1.56
2002-03-05,115.37999725341797,20.299999237060547,,118.56999969482422,,,,116.81999969482422,-0.5,cash_hoarding,HOLD,1.55,1.79,-1.94
2002-03-06,116.75,19.940000534057617,,117.95999908447266,,,,115.4000015258789,0.7,cash_hoarding,HOLD,-0.61,-1.29,-3.49
2002-03-07,116.5,20.040000915527344,,116.80000305175781,,,,115.97000122070312,-0.5,cash_hoarding,HOLD,-0.53,-1.04,-3.27
2002-03-08,116.98999786376953,19.270000457763672,,117.98999786376953,,,,115.62999725341797,0.7,cash_hoarding,HOLD,-0.29,-1.67,-3.47
2002-03-11,117.23999786376953,19.84000015258789,,117.7300033569336,,,,116.18000030517578,0.7,cash_hoarding,HOLD,-0.49,-3.1,-4.35
2002-03-12,117.16999816894531,19.59000015258789,,117.80000305175781,,,,117.2300033569336,0.7,cash_hoarding,HOLD,0.24,-2.48,-3.21
2002-03-13,116.04000091552734,19.459999084472656,,117.95999908447266,,,,116.51000213623047,0.7,cash_hoarding,HOLD,-0.69,-1.27,-4.7
2002-03-14,115.87999725341797,19.200000762939453,,117.29000091552734,,,,115.26000213623047,0.7,cash_hoarding,HOLD,-0.51,-1.17,-3.85
2002-03-15,116.6500015258789,18.420000076293945,,117.22000122070312,,,,117.62000274658203,0.7,cash_hoarding,HOLD,-1.38,-1.78,-5.21
